"忍","忍受","<div class=""pronunciation""><p><span class=""pinyin"">rěn</span></p></div><div class=""meanings""><p>to bear</p><p>to endure</p><p>to tolerate</p><p>to restrain oneself</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">rěnshòu</span></p></div><div class=""meanings""><p>to bear; to endure</p></div>","2707","5","荵"
"毕","毕竟","<div class=""pronunciation""><p><span class=""pinyin"">Bì</span></p></div><div class=""meanings""><p>surname Bi</p></div><div class=""pronunciation""><p><span class=""pinyin"">bì</span></p></div><div class=""meanings""><p>the whole of</p><p>to finish</p><p>to complete</p><p>complete</p><p>full</p><p>finished</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bìjìng</span></p></div><div class=""meanings""><p>after all</p><p>all in all</p><p>when all is said and done</p><p>in the final analysis</p></div>","2956","4","鷩"
"趟","白跑一趟","<div class=""pronunciation""><p><span class=""pinyin"">tāng</span></p></div><div class=""meanings""><p>to wade</p><p>to trample</p><p>to turn the soil</p></div><div class=""pronunciation""><p><span class=""pinyin"">tàng</span></p></div><div class=""meanings""><p>classifier for times, round trips or rows</p><p>a time</p><p>a trip</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">báipǎoyītàng</span></p></div><div class=""meanings""><p>to go on an errand for nothing</p><p>to go on a wild-goose chase</p></div>","59","6","烫"
"失","失去","<div class=""pronunciation""><p><span class=""pinyin"">shī</span></p></div><div class=""meanings""><p>to lose</p><p>to miss</p><p>to fail</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">shīqù</span></p></div><div class=""meanings""><p>to lose</p></div>","16298","3","鸤"
"委","委员会","<div class=""pronunciation""><p><span class=""pinyin"">Wěi</span></p></div><div class=""meanings""><p>surname Wei</p></div><div class=""pronunciation""><p><span class=""pinyin"">wēi</span></p></div><div class=""meanings""><p>used in <span class=""chinese"">委蛇</span> <span class=""pinyin"">wēiyí</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">wěi</span></p></div><div class=""meanings""><p>to entrust</p><p>to cast aside</p><p>to shift (blame etc)</p><p>to accumulate</p><p>roundabout</p><p>winding</p><p>dejected</p><p>listless</p><p>committee member</p><p>council</p><p>end</p><p>actually</p><p>certainly</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">wěiyuánhuì</span></p></div><div class=""meanings""><p>committee; commission</p></div>","2860","5","鲔"
"扮","打扮","<div class=""pronunciation""><p><span class=""pinyin"">bàn</span></p></div><div class=""meanings""><p>to disguise oneself as</p><p>to dress up</p><p>to play (a role)</p><p>to put on (an expression)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">dǎban</span></p></div><div class=""meanings""><p>to decorate</p><p>to dress</p><p>to make up</p><p>to adorn</p><p>manner of dressing</p><p>style of dress</p></div>","2208","5",""
"乐","音乐","<div class=""pronunciation""><p><span class=""pinyin"">Lè</span></p></div><div class=""meanings""><p>surname Le</p></div><div class=""pronunciation""><p><span class=""pinyin"">Yuè</span></p></div><div class=""meanings""><p>surname Yue</p></div><div class=""pronunciation""><p><span class=""pinyin"">lào</span></p></div><div class=""meanings""><p>used in place names</p></div><div class=""pronunciation""><p><span class=""pinyin"">lè</span></p></div><div class=""meanings""><p>happy</p><p>cheerful</p><p>to laugh</p></div><div class=""pronunciation""><p><span class=""pinyin"">yuè</span></p></div><div class=""meanings""><p>music</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yīnyuè</span></p></div><div class=""meanings""><p>music</p><p>Classifiers: <span class=""chinese"">张</span> <span class=""pinyin"">zhāng</span>, <span class=""chinese"">曲</span> <span class=""pinyin"">qǔ</span>, <span class=""chinese"">段</span> <span class=""pinyin"">duàn</span></p></div>","9858","2","龠"
"催","催眠","<div class=""pronunciation""><p><span class=""pinyin"">cuī</span></p></div><div class=""meanings""><p>to urge</p><p>to press</p><p>to prompt</p><p>to rush sb</p><p>to hasten sth</p><p>to expedite</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">cuīmián</span></p></div><div class=""meanings""><p>hypnosis</p></div>","743","7-9","缞"
"己","自己","<div class=""pronunciation""><p><span class=""pinyin"">jǐ</span></p></div><div class=""meanings""><p>self</p><p>oneself</p><p>sixth of the ten Heavenly Stems <span class=""chinese"">十天干</span> <span class=""pinyin"">shí tiān gān</span></p><p>sixth in order</p><p>letter ""F"" or Roman ""VI"" in list ""A, B, C"", or ""I, II, III"" etc</p><p>hexa</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zìjǐ</span></p></div><div class=""meanings""><p>oneself</p><p>one's own</p></div>","134251","2","麂"
"婚","结婚","<div class=""pronunciation""><p><span class=""pinyin"">hūn</span></p></div><div class=""meanings""><p>to marry</p><p>marriage</p><p>wedding</p><p>to take a wife</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jiéhūn</span></p></div><div class=""meanings""><p>to marry</p><p>to get married</p><p>Classifier: <span class=""chinese"">次</span> <span class=""pinyin"">cì</span></p></div>","15436","3","阍"
"除","除了","<div class=""pronunciation""><p><span class=""pinyin"">chú</span></p></div><div class=""meanings""><p>to get rid of</p><p>to remove</p><p>to exclude</p><p>to eliminate</p><p>to wipe out</p><p>to divide</p><p>except</p><p>not including</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">chúle</span></p></div><div class=""meanings""><p>besides</p><p>apart from (... also...)</p><p>in addition to</p><p>except (for)</p></div>","11587","3","雏"
"权","权利","<div class=""pronunciation""><p><span class=""pinyin"">Quán</span></p></div><div class=""meanings""><p>surname Quan</p></div><div class=""pronunciation""><p><span class=""pinyin"">quán</span></p></div><div class=""meanings""><p>authority</p><p>power</p><p>right</p><p>(literary) to weigh</p><p>expedient</p><p>temporary</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">quánlì</span></p></div><div class=""meanings""><p>right (i.e. an entitlement to sth)</p><p>(classical) power and wealth</p></div>","6013","4","鳈"
"粘","粘稠","<div class=""pronunciation""><p><span class=""pinyin"">nián</span></p></div><div class=""meanings""><p>variant of <span class=""chinese"">黏</span> <span class=""pinyin"">nián</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">zhān</span></p></div><div class=""meanings""><p>to glue; to paste</p><p>to adhere; to stick to</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">niánchóu</span></p></div><div class=""meanings""><p>viscous; thick and sticky</p></div>","37","7-9","黏"
"拳","拳击","<div class=""pronunciation""><p><span class=""pinyin"">quán</span></p></div><div class=""meanings""><p>fist</p><p>boxing</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">quánjī</span></p></div><div class=""meanings""><p>boxing</p></div>","817","7-9","鳈"
"辣","辣妹","<div class=""pronunciation""><p><span class=""pinyin"">là</span></p></div><div class=""meanings""><p>hot (spicy)</p><p>pungent</p><p>(of chili pepper, raw onions etc) to sting</p><p>to burn</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">Làmèi</span></p></div><div class=""meanings""><p>Spice Girls (1990s UK pop group)</p></div><div class=""pronunciation""><p><span class=""pinyin"">làmèi</span></p></div><div class=""meanings""><p>hot chick</p><p>sexy girl</p><p>abbr. LM</p></div>","501","4","鬎"
"喘","喘气","<div class=""pronunciation""><p><span class=""pinyin"">chuǎn</span></p></div><div class=""meanings""><p>to gasp</p><p>to pant</p><p>asthma</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">chuǎnqì</span></p></div><div class=""meanings""><p>to breathe deeply; to pant; to gasp</p><p>to take a breather; to catch one's breath</p></div>","776","7-9","荈"
"凉","凉爽","<div class=""pronunciation""><p><span class=""pinyin"">Liáng</span></p></div><div class=""meanings""><p>the five Liang of the Sixteen Kingdoms, namely: Former Liang <span class=""chinese"">前凉</span> (314-376), Later Liang <span class=""chinese"">后凉</span> (386-403), Northern Liang <span class=""chinese"">北凉</span> (398-439), Southern Liang <span class=""chinese"">南凉</span> <span class=""pinyin"">Nán Liáng</span> (397-414), Western Liang <span class=""chinese"">西凉</span> (400-421)</p></div><div class=""pronunciation""><p><span class=""pinyin"">liáng</span></p></div><div class=""meanings""><p>cool</p><p>cold</p></div><div class=""pronunciation""><p><span class=""pinyin"">liàng</span></p></div><div class=""meanings""><p>to let sth cool down</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">liángshuǎng</span></p></div><div class=""meanings""><p>cool and refreshing</p></div>","485","2","辌"
"箭","火箭","<div class=""pronunciation""><p><span class=""pinyin"">jiàn</span></p></div><div class=""meanings""><p>arrow</p><p>Classifier: <span class=""chinese"">支</span> <span class=""pinyin"">zhī</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">huǒjiàn</span></p></div><div class=""meanings""><p>rocket</p><p>Classifier: <span class=""chinese"">枚</span> <span class=""pinyin"">méi</span></p></div>","1540","6","饯"
"谎","撒谎","<div class=""pronunciation""><p><span class=""pinyin"">huǎng</span></p></div><div class=""meanings""><p>lies</p><p>to lie</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">sāhuǎng</span></p></div><div class=""meanings""><p>to tell lies</p></div>","5141","7-9","鎤"
"坦","坦白","<div class=""pronunciation""><p><span class=""pinyin"">tǎn</span></p></div><div class=""meanings""><p>flat</p><p>open-hearted</p><p>level</p><p>smooth</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">tǎnbái</span></p></div><div class=""meanings""><p>honest</p><p>forthcoming</p><p>to confess</p></div>","1909","5","钽"
"罢","罢了","<div class=""pronunciation""><p><span class=""pinyin"">bà</span></p></div><div class=""meanings""><p>to stop</p><p>to cease</p><p>to dismiss</p><p>to suspend</p><p>to quit</p><p>to finish</p></div><div class=""pronunciation""><p><span class=""pinyin"">ba</span></p></div><div class=""meanings""><p>(final particle, same as <span class=""chinese"">吧</span>)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bàle</span></p></div><div class=""meanings""><p>a modal particle indicating (that's all, only, nothing much)</p></div><div class=""pronunciation""><p><span class=""pinyin"">bàliǎo</span></p></div><div class=""meanings""><p>a modal particle indicating (don't mind it, ok)</p></div>","2740","6","鲅"
"哄","起哄","<div class=""pronunciation""><p><span class=""pinyin"">hōng</span></p></div><div class=""meanings""><p>roar of laughter (onom.)</p><p>hubbub</p><p>to roar (as a crowd)</p></div><div class=""pronunciation""><p><span class=""pinyin"">hǒng</span></p></div><div class=""meanings""><p>to deceive</p><p>to coax</p><p>to amuse (a child)</p></div><div class=""pronunciation""><p><span class=""pinyin"">hòng</span></p></div><div class=""meanings""><p>tumult</p><p>uproar</p><p>commotion</p><p>disturbance</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">qǐhòng</span></p></div><div class=""meanings""><p>to heckle</p><p>rowdy jeering</p><p>to create a disturbance</p></div>","99","7-9","銾"
"层","一层","<div class=""pronunciation""><p><span class=""pinyin"">céng</span></p></div><div class=""meanings""><p>to pile on top of one another</p><p>layer; stratum</p><p>floor (of a building); story</p><p>(math.) sheaf</p><p>classifier for layers</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yīcéng</span></p></div><div class=""meanings""><p>layer</p></div>","755","2","曽"
"弱","脆弱","<div class=""pronunciation""><p><span class=""pinyin"">ruò</span></p></div><div class=""meanings""><p>weak; feeble</p><p>young</p><p>inferior; not as good as</p><p>(following a decimal or fraction) slightly less than</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">cuìruò</span></p></div><div class=""meanings""><p>weak</p><p>frail</p></div>","1431","4","鶸"
"界","世界","<div class=""pronunciation""><p><span class=""pinyin"">jiè</span></p></div><div class=""meanings""><p>(bound form) boundary; border</p><p>(bound form) realm</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">shìjiè</span></p></div><div class=""meanings""><p>world</p><p>Classifier: <span class=""chinese"">个</span> <span class=""pinyin"">gè</span></p></div>","33790","3","诫"
"袋","脑袋","<div class=""pronunciation""><p><span class=""pinyin"">dài</span></p></div><div class=""meanings""><p>pouch</p><p>bag</p><p>sack</p><p>pocket</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">nǎodai</span></p></div><div class=""meanings""><p>head</p><p>skull</p><p>brains</p><p>mental capability</p><p>Classifiers: <span class=""chinese"">颗</span> <span class=""pinyin"">kē</span>, <span class=""chinese"">个</span> <span class=""pinyin"">gè</span></p></div>","4583","4",""
"腰","腰带","<div class=""pronunciation""><p><span class=""pinyin"">yāo</span></p></div><div class=""meanings""><p>the waist and lower back</p><p>(bound form) kidney of an animal (as food)</p><p>the waist of trousers or a skirt</p><p>(metonym) money pouch; pocket</p><p>(bound form) the middle section of an upright object (mountain, bottle etc)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yāodài</span></p></div><div class=""meanings""><p>belt</p><p>Classifiers: <span class=""chinese"">条</span> <span class=""pinyin"">tiáo</span>, <span class=""chinese"">根</span> <span class=""pinyin"">gēn</span></p></div>","418","4","邀"
"均","平均","<div class=""pronunciation""><p><span class=""pinyin"">jūn</span></p></div><div class=""meanings""><p>equal</p><p>even</p><p>all</p><p>uniform</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">píngjūn</span></p></div><div class=""meanings""><p>average; on average</p><p>evenly; in equal proportions</p></div>","673","4","麕"
"营","营地","<div class=""pronunciation""><p><span class=""pinyin"">yíng</span></p></div><div class=""meanings""><p>camp</p><p>barracks</p><p>battalion</p><p>to build</p><p>to operate</p><p>to manage</p><p>to strive for</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yíngdì</span></p></div><div class=""meanings""><p>camp</p></div>","1737","3","蓥"
"录","记录","<div class=""pronunciation""><p><span class=""pinyin"">Lù</span></p></div><div class=""meanings""><p>surname Lu</p></div><div class=""pronunciation""><p><span class=""pinyin"">lù</span></p></div><div class=""meanings""><p>to carve wood</p><p>diary</p><p>record</p><p>to hit</p><p>to copy</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jìlù</span></p></div><div class=""meanings""><p>to record</p><p>record (written account)</p><p>note-taker</p><p>record (in sports etc)</p><p>Classifier: <span class=""chinese"">个</span> <span class=""pinyin"">gè</span></p></div>","6882","3","麓"
"肺","肺炎","<div class=""pronunciation""><p><span class=""pinyin"">fèi</span></p></div><div class=""meanings""><p>lung</p><p>Classifier: <span class=""chinese"">个</span> <span class=""pinyin"">gè</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">fèiyán</span></p></div><div class=""meanings""><p>pneumonia</p><p>inflammation of the lungs</p></div>","288","6","镄"
"休","休息","<div class=""pronunciation""><p><span class=""pinyin"">Xiū</span></p></div><div class=""meanings""><p>surname Xiu</p></div><div class=""pronunciation""><p><span class=""pinyin"">xiū</span></p></div><div class=""meanings""><p>to rest</p><p>to stop doing sth for a period of time</p><p>to cease</p><p>(imperative) don't</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xiūxi</span></p></div><div class=""meanings""><p>rest</p><p>to rest</p></div>","11286","1","鸺"
"沉","沉默","<div class=""pronunciation""><p><span class=""pinyin"">chén</span></p></div><div class=""meanings""><p>to submerge</p><p>to immerse</p><p>to sink</p><p>to keep down</p><p>to lower</p><p>to drop</p><p>deep</p><p>profound</p><p>heavy</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">chénmò</span></p></div><div class=""meanings""><p>taciturn</p><p>uncommunicative</p><p>silent</p></div>","1379","4","辰"
"博","博士","<div class=""pronunciation""><p><span class=""pinyin"">bó</span></p></div><div class=""meanings""><p>(bound form) abundant; plentiful; extensive; wide</p><p>to win; to gain</p><p>to play; to gamble</p><p>learned; well-read</p><p>(bound form) doctoral degree (abbr. for <span class=""chinese"">博士</span> <span class=""pinyin"">bóshì</span>)</p><p>(bound form) blog (abbr. for <span class=""chinese"">博客</span> <span class=""pinyin"">bókè</span>)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bóshì</span></p></div><div class=""meanings""><p>doctor (as an academic degree)</p><p>(old) person specialized in a skill or trade</p><p>(old) court academician</p></div>","9538","5","鹁"
"虽","虽然","<div class=""pronunciation""><p><span class=""pinyin"">suī</span></p></div><div class=""meanings""><p>although</p><p>even though</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">suīrán</span></p></div><div class=""meanings""><p>although; even though (often used correlatively with <span class=""chinese"">可是</span> <span class=""pinyin"">kě shì</span> or <span class=""chinese"">但是</span> <span class=""pinyin"">dàn shì</span> etc)</p></div>","15248","2","虽"
"畏","畏惧","<div class=""pronunciation""><p><span class=""pinyin"">wèi</span></p></div><div class=""meanings""><p>to fear</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">wèijù</span></p></div><div class=""meanings""><p>to fear</p><p>to dread</p><p>foreboding</p></div>","510","7-9","霨"
"群","人群","<div class=""pronunciation""><p><span class=""pinyin"">qún</span></p></div><div class=""meanings""><p>group</p><p>crowd</p><p>flock, herd, pack etc</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">rénqún</span></p></div><div class=""meanings""><p>crowd</p></div>","1604","3",""
"保","保护","<div class=""pronunciation""><p><span class=""pinyin"">Bǎo</span></p></div><div class=""meanings""><p>Bulgaria (abbr. for <span class=""chinese"">保加利亚</span> <span class=""pinyin"">Bǎojiālìyà</span>)</p></div><div class=""pronunciation""><p><span class=""pinyin"">bǎo</span></p></div><div class=""meanings""><p>to defend; to protect; to keep</p><p>to guarantee; to ensure</p><p>(old) civil administration unit in the baojia <span class=""chinese"">保甲</span> <span class=""pinyin"">bǎojiǎ</span> system</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bǎohù</span></p></div><div class=""meanings""><p>to protect</p><p>to defend</p><p>to safeguard</p><p>protection</p><p>Classifier: <span class=""chinese"">种</span> <span class=""pinyin"">zhǒng</span></p></div>","15705","3","鸨"
"厚","丰厚","<div class=""pronunciation""><p><span class=""pinyin"">hòu</span></p></div><div class=""meanings""><p>thick</p><p>deep or profound</p><p>kind</p><p>generous</p><p>rich or strong in flavor</p><p>to favor</p><p>to stress</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">fēnghòu</span></p></div><div class=""meanings""><p>generous; ample</p></div>","250","4","鲎"
"宽","宽恕","<div class=""pronunciation""><p><span class=""pinyin"">Kuān</span></p></div><div class=""meanings""><p>surname Kuan</p></div><div class=""pronunciation""><p><span class=""pinyin"">kuān</span></p></div><div class=""meanings""><p>wide</p><p>broad</p><p>loose</p><p>relaxed</p><p>lenient</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">kuānshù</span></p></div><div class=""meanings""><p>to forgive</p><p>forgiveness</p></div>","1449","4","髋"
"卫","大卫","<div class=""pronunciation""><p><span class=""pinyin"">Wèi</span></p></div><div class=""meanings""><p>surname Wei</p><p>vassal state during the Zhou Dynasty (1066-221 BC), located in present-day Henan and Hebei Provinces</p></div><div class=""pronunciation""><p><span class=""pinyin"">wèi</span></p></div><div class=""meanings""><p>to guard</p><p>to protect</p><p>to defend</p><p>abbr. for <span class=""chinese"">卫生</span>, hygiene</p><p>health</p><p>abbr. for <span class=""chinese"">卫生间</span>, toilet</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">Dàwèi</span></p></div><div class=""meanings""><p>(name) David</p></div>","4798","3","霨"
"刘","刘海","<div class=""pronunciation""><p><span class=""pinyin"">Liú</span></p></div><div class=""meanings""><p>surname Liu</p></div><div class=""pronunciation""><p><span class=""pinyin"">liú</span></p></div><div class=""meanings""><p>(classical) a type of battle-ax</p><p>to kill</p><p>to slaughter</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">liúhǎi</span></p></div><div class=""meanings""><p>bangs</p><p>fringe (hair)</p></div>","76","7-9","鹠"
"盒","盒子","<div class=""pronunciation""><p><span class=""pinyin"">hé</span></p></div><div class=""meanings""><p>small box</p><p>case</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">hézi</span></p></div><div class=""meanings""><p>box; case</p><p>hezi – a savory turnover-like pie in northern Chinese and Mongolian cuisines</p></div>","2557","5","龢"
"遍","一遍","<div class=""pronunciation""><p><span class=""pinyin"">biàn</span></p></div><div class=""meanings""><p>everywhere</p><p>all over</p><p>classifier for actions: one time</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yībiàn</span></p></div><div class=""meanings""><p>one time (all the way through)</p><p>once through</p></div>","6017","2","釆"
"压","压力","<div class=""pronunciation""><p><span class=""pinyin"">yā</span></p></div><div class=""meanings""><p>to press</p><p>to push down</p><p>to keep under (control)</p><p>pressure</p></div><div class=""pronunciation""><p><span class=""pinyin"">yà</span></p></div><div class=""meanings""><p>used in <span class=""chinese"">压根儿</span> <span class=""pinyin"">yàgēnr</span></p><p>used in <span class=""chinese"">压马路</span> <span class=""pinyin"">yàmǎlù</span></p><p>used in <span class=""chinese"">压板</span> <span class=""pinyin"">yàbǎn</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yālì</span></p></div><div class=""meanings""><p>pressure</p></div>","4378","3","鸭"
"灰","灰色","<div class=""pronunciation""><p><span class=""pinyin"">huī</span></p></div><div class=""meanings""><p>ash</p><p>dust</p><p>lime</p><p>gray</p><p>discouraged; dejected</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">huīsè</span></p></div><div class=""meanings""><p>gray</p><p>ash gray</p><p>grizzly</p><p>pessimistic</p><p>gloomy</p><p>dispirited</p><p>ambiguous</p></div>","827","5","麾"
"驾","驾驶","<div class=""pronunciation""><p><span class=""pinyin"">Jià</span></p></div><div class=""meanings""><p>surname Jia</p></div><div class=""pronunciation""><p><span class=""pinyin"">jià</span></p></div><div class=""meanings""><p>to harness</p><p>to draw (a cart etc)</p><p>to drive</p><p>to pilot</p><p>to sail</p><p>to ride</p><p>your good self</p><p>prefixed word denoting respect (polite <span class=""chinese"">敬辞</span> <span class=""pinyin"">jìng cí</span>)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jiàshǐ</span></p></div><div class=""meanings""><p>to drive (vehicle); to pilot (ship, airplane etc)</p><p>driver; pilot; captain</p></div>","2333","5","稼"
"蔼","和蔼","<div class=""pronunciation""><p><span class=""pinyin"">ǎi</span></p></div><div class=""meanings""><p>friendly</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">héǎi</span></p></div><div class=""meanings""><p>kindly</p><p>nice</p><p>amiable</p></div>","158","7-9","霭"
"威","威胁","<div class=""pronunciation""><p><span class=""pinyin"">wēi</span></p></div><div class=""meanings""><p>power</p><p>might</p><p>prestige</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">wēixié</span></p></div><div class=""meanings""><p>to threaten; to menace</p></div>","6359","6","霺"
"吞","吞噬","<div class=""pronunciation""><p><span class=""pinyin"">tūn</span></p></div><div class=""meanings""><p>to swallow</p><p>to take</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">tūnshì</span></p></div><div class=""meanings""><p>to swallow</p><p>to engulf</p><p>to gobble up</p></div>","601","6","黗"
"凶","凶手","<div class=""pronunciation""><p><span class=""pinyin"">xiōng</span></p></div><div class=""meanings""><p>terrible</p><p>fearful</p><p>vicious</p><p>fierce</p><p>ominous</p><p>inauspicious</p><p>famine</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xiōngshǒu</span></p></div><div class=""meanings""><p>murderer</p><p>assassin</p></div>","6362","6","芎"
"坑","水坑","<div class=""pronunciation""><p><span class=""pinyin"">kēng</span></p></div><div class=""meanings""><p>pit; hollow; depression</p><p>(mining) pit; shaft; tunnel</p><p>(literary) to bury alive</p><p>(coll.) to cheat; to scam; to screw over</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">shuǐkēng</span></p></div><div class=""meanings""><p>puddle</p><p>water hole</p><p>sump</p></div>","133","7-9","铿"
"汗","阿富汗","<div class=""pronunciation""><p><span class=""pinyin"">hán</span></p></div><div class=""meanings""><p>see <span class=""chinese"">可汗</span> <span class=""pinyin"">kè hán</span>, <span class=""chinese"">汗国</span> <span class=""pinyin"">hán guó</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">hàn</span></p></div><div class=""meanings""><p>perspiration</p><p>sweat</p><p>Classifiers: <span class=""chinese"">滴</span> <span class=""pinyin"">dī</span>, <span class=""chinese"">头</span> <span class=""pinyin"">tóu</span>, <span class=""chinese"">身</span> <span class=""pinyin"">shēn</span></p><p>to be speechless (out of helplessness, embarrassment etc) (Internet slang used as an interjection)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">A1fùhàn</span></p></div><div class=""meanings""><p>Afghanistan</p></div>","1054","5","駻"
"肥","肥皂","<div class=""pronunciation""><p><span class=""pinyin"">féi</span></p></div><div class=""meanings""><p>fat</p><p>fertile</p><p>loose-fitting or large</p><p>to fertilize</p><p>to become rich by illegal means</p><p>fertilizer</p><p>manure</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">féizào</span></p></div><div class=""meanings""><p>soap</p><p>Classifiers: <span class=""chinese"">块</span> <span class=""pinyin"">kuài</span>, <span class=""chinese"">条</span> <span class=""pinyin"">tiáo</span></p></div>","621","4","腓"
"拽","拖拽","<div class=""pronunciation""><p><span class=""pinyin"">yè</span></p></div><div class=""meanings""><p>variant of <span class=""chinese"">曳</span> <span class=""pinyin"">yè</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">zhuāi</span></p></div><div class=""meanings""><p>to throw</p><p>to fling</p></div><div class=""pronunciation""><p><span class=""pinyin"">zhuǎi</span></p></div><div class=""meanings""><p>self-satisfied; cocky (alternative written form of <span class=""chinese"">跩</span> <span class=""pinyin"">zhuǎi</span>)</p></div><div class=""pronunciation""><p><span class=""pinyin"">zhuài</span></p></div><div class=""meanings""><p>to pull</p><p>to tug at (sth)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">tuōzhuài</span></p></div><div class=""meanings""><p>to pull; to drag; to haul</p></div>","28","7-9",""
"摇","摇滚","<div class=""pronunciation""><p><span class=""pinyin"">Yáo</span></p></div><div class=""meanings""><p>surname Yao</p></div><div class=""pronunciation""><p><span class=""pinyin"">yáo</span></p></div><div class=""meanings""><p>to shake</p><p>to rock</p><p>to row</p><p>to crank</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yáogǔn</span></p></div><div class=""meanings""><p>rock 'n' roll (music)</p><p>to rock</p><p>to fall off</p></div>","1420","4","鳐"
"引","引起","<div class=""pronunciation""><p><span class=""pinyin"">yǐn</span></p></div><div class=""meanings""><p>to draw (e.g. a bow)</p><p>to pull</p><p>to stretch sth</p><p>to extend</p><p>to lengthen</p><p>to involve or implicate in</p><p>to attract</p><p>to lead</p><p>to guide</p><p>to leave</p><p>to provide evidence or justification for</p><p>old unit of distance equal to 10 <span class=""chinese"">丈</span> <span class=""pinyin"">zhàng</span>, one-thirtieth of a km or 33.33 meters</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yǐnqǐ</span></p></div><div class=""meanings""><p>to give rise to; to lead to; to cause; to arouse</p></div>","3722","4","飮"
"赫","赫尔曼","<div class=""pronunciation""><p><span class=""pinyin"">Hè</span></p></div><div class=""meanings""><p>surname He</p></div><div class=""pronunciation""><p><span class=""pinyin"">hè</span></p></div><div class=""meanings""><p>awe-inspiring</p><p>abbr. for <span class=""chinese"">赫兹</span> <span class=""pinyin"">hè zī</span>, hertz (Hz)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">Hèěrmàn</span></p></div><div class=""meanings""><p>Herman or Hermann (name)</p></div>","360","7-9","鸖"
"战","战争","<div class=""pronunciation""><p><span class=""pinyin"">zhàn</span></p></div><div class=""meanings""><p>to fight</p><p>fight</p><p>war</p><p>battle</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhànzhēng</span></p></div><div class=""meanings""><p>war; conflict</p><p>Classifiers: <span class=""chinese"">场</span> <span class=""pinyin"">cháng</span>, <span class=""chinese"">次</span> <span class=""pinyin"">cì</span></p></div>","11237","4","轏"
